"id","label","type"
"1834","Mol, de weerwolf
Een keuterboer, die Mol heette, werd altijd uitgescholden:
""Bierpoep! Twee emmers vol snijbonen en nog maar wind!""
Dat kwam omdat hij zoveel at.
Karels, een dagloner, keerde 's avonds laat dwars door het veld terug naar huis, toen hij een ploeg zonder paard of man op zich af zag komen. Hij trok zijn mes, maar het ketste af op het ploegijzer. De ploeg veranderde van gedaante, en in de man die voor hem stond, herkende hij Mol.
Deze viel op zijn knieën en smeekte hem niet te verraden. Hij zou Karels een mud boekweit en een mud rogge geven.
""Van jou, weerwolf, wil ik geen boekweit of rogge,"" zei de boerenknecht. ""Maar als je weer eens zoiets uithaalt, kom je er niet zo genadig van af.""
In de hooitijd kochten Mol en de boer van Karels samen een paar bunder gras. Karels en Mol zouden dat maaien. 's Morgens begonnen ze. 's Middags bracht de vrouw van Karels een pannetje eten. Maar de meid van Mol kwam met een juk aandragen, waaraan een emmer vol soep en een emmer vol snijbonen hingen. Na het eten veegde Mol de emmers met zijn vingers uit en likte ze af.
Toen de vrouwen waren vertrokken, stelde Mol voor te gaan slapen. Karels vertrouwde het niet. Hij hield een hand voor zijn ogen en gluurde door zijn vingers.
Mol lag op zijn rug. Hij loerde naar zijn buurman tot hij dacht dat deze sliep. Opeens kwam er een mol uit zijn nek, die zich haastig uit de voeten maakte. Kort daarop begonnen de kalveren in het aangrenzende weiland rond te draven. Even later kwam de mol terug en kroop bij de boer in zijn nek.
Deze rekte zich uit, stond op en zei: ""Karels, ik voel me niet zo goed.""
Hij kotste liters bloed en ging doodsbleek naar huis.
Karels begon weer te maaien. Na een tijdje kwam de eigenaar van de kalveren hem vragen of hij een hond achter zijn vee had zien jagen. Ze gingen samen in de wei kijken en vonden de resten van een kalf. Er waren alleen een paar afgekloven botten over.
Niet lang daarna werd Mol ernstig ziek. Hij kwam te overlijden. Toen ze hem in de kist hadden gelegd, konden ze die niet meer optillen. De pastoor moest erbij komen. Hij liep een paar keer om de kist met een koord in zijn hand, en las voor uit een boek. Pas daarna konden ze de kist naar het kerkhof dragen.
(Gelderland)","content"
"1835","geo847","place"
"1836","6.129859099999976","place"
"1840","slapen","keyword"
"1841","wapen","keyword"
"1842","pan","keyword"
"1843","wind","keyword"
"1844","bot","keyword"
"1845","braken","keyword"
"1846","vinger","keyword"
"1847","smeken","keyword"
"1848","maaien","keyword"
"1849","juk","keyword"
"1850","gras","keyword"
"1851","snijboon","keyword"
"1852","rogge","keyword"
"1853","emmer","keyword"
"1854","boek","keyword"
"1855","hooitijd","keyword"
"1856","koord","keyword"
"1857","keuterboer","keyword"
"1858","veld","keyword"
"1859","ploeg","keyword"
"1860","ijzer","keyword"
"1861","mud","keyword"
"1862","boekweit","keyword"
"1863","bunder","keyword"
"1864","nl.verhalenbank.17888","story"
"1865","Hier enkel den korenwolf. Vaak verwisseld met weerwolf. Den korenwolf (tamelijk vaag) was 'n viervoetig beest, dat 's avonds laat en vooral 's nachts je op de rug sprong, en dat je dan moest torsen, tot hij vanzelf weer eraf sprong.
[Er zit een bijlage bij de lijst:
antw op 4.:]
Reeds vroeger heb ik hierover uitvoerig geschreven. Zie lijst over sagen, sprookjes enz. Nu nog, worden kleine kinderen wel bang gemaakt met gezegden als: Pas op daar komt den korenwolf, of: Als je daar langsgaat, moet je den weerwolf torsen. of dialectisch: ""da wêrwolf spûrga.""
Meestal worden dan vastgestelde plaatsen genoemd.","content"
"1866","geo6477","place"
"1867","Stevensweert","place"
"1868","51.13123","place"
"1869","5.8456817","place"
"1873","sage","keyword"
"1874","sprookje","keyword"
"1875","dialect","keyword"
"1876","korenwolf","keyword"
"1877","nl.verhalenbank.35854","story"
"1878","De weerwolf van Sweykhuizen 

Het was in de winter van het jaar onzes Heren 1887, dat de Heer wonderlijke gebeurlijkheden toeliet in het stille dorpje Sweykhuizen. Na een verzengende zomer die een schrale oogst had voortgebracht, was de herfst gevolgd met weldra kil en stormachtig weer. Menige boer die in de deemster van de kanten van Puth terugkeerde, had in de beemden bij Terborg de vuurbol zien dansen, zodat hij het op een lopen zette; en gewoonlijk bekwam hij eerst van zijn schrik, als hij bij den Sjaak dicht bij de kerk enige 'êlskes' naar binnen had gewipt. Ja, bij den Sjaak, daar kwamen nu de tongen los: verhalen over zelf beleefde gebeurtenissen en 'mie vader zêeliger vertèlde mich ins...' 
Wat het deze winter moest worden, de boeren van Sweykhuizen wisten het niet. En wat erger was, Sjêer 'Kröppel', die ondanks zijn mank been en zijn zevenenzestig jaar iedere avond bij den Sjaak was om te 'kaojonge', wist het ook niet. En Sjaak had ervaring, véél ervaring in allerlei vreemde dingen. Hij had het ook in 1846 meegemaakt, dat met Sint 'Mêrte' de sneeuw een halve voet hoog lag; maar dat diezelfde sneeuw een week na 'Sinterkloas' nog onder hun voeten kraakte en de wind reeds drie weken pal oost zat, nee, daar kon hij enkel zijn hoofd eens van schudden en een wijs tja, tja mompelen. En nu was dat gevaarlijke, dat dreigende van die weerwolf daar nog bij gekomen... 
Een ongewone sfeer hing in de 'kaffee' van den Sjaak: anders luide uitroepen, vergezeld van klinkende vuistslagen op de eiken tafel, en nu, nu zaten de boeren dicht bijeen, in spanning zich overbuigend naar de oude Sjêer 'Kröppel'... of Pêerke 'de köster', zo ondervroeg deze, terstond toen het gebeurde, ook wel buiten was gaan kijken? 
Pêerke, met een ruk overeind komend, vertelde dat hij bij het horen van die wilde schaterlach voor zijn deur, onmiddellijk naar buiten was gerend, en dat hij in het licht van de maan nog een glimp van een wegvluchtende grote wolfshond had kunnen opvangen. Een gebaar hoog in de lucht verduidelijkte, hoe groot die gedaante wel geweest was... Toen moest de 'sjraopstaoker' nog eens verhalen, wat hem precies een week geleden overkomen was. Met gedempte stem vertelde deze, hoe de weerwolf hem ter hoogte van de 'Beese' op de rug gesprongen was en hij hem tot halverwege de berg naar boven had moeten dragen; daar was de weerwolf opeens met een ijselijke lach van hem afge-sprongen, de greppel in; thuis had Silke, zijn vrouw, wel een kwartier lang werk gehad om de roodbruine, lange haren uit zijn jekker te pluizen... 
Na dit relaas nam Sjêer 'Kröppel' weer het woord, zorgvuldig afwegend achter de diepe rimpels van zijn verweerd voorhoofd, wat er te zeggen viel van zulke bovenmenselijke dingen: 'Mannen, ik weet maar één raad, maar het is raad die ik van vader zaliger heb: wie verlost wil worden van de weerwolf, moet hem bloed doen laten, daar waar hij gedoopt is...' 
Eerst 's avonds laat, toen menig glaasje geledigd en ieders hart weer licht van zin geworden was, gingen de boeren naar huis, in groepjes van twee à drie man, vastbesloten de weerwolf te houden als hij hen besprong en hem bloed te doen laten, daar waar hij gedoopt is. 
's Anderendaags was er toch nog iemand die zich 's avonds buiten het dorp waagde. Het was Tis 'de sjmeed', Tis 'den iezeren lêev' genaamd, omdat hij bekend stond als de sterkste man van heel het dorp. Pochend had hij tegen zijn vrouw gezegd dat de weerwolf hem wel met rust zou laten; hij was voor de duvel nog niet bang; hij ging nog even naar de 'Beese', en met een luide groet: 'Salu An!' verdween hij door de deuropening in de duistere avond. Hu, wat was het venijnig koud. Onbehaaglijk dook hij weg in de hoge kraag van zijn duffelse jas. Het was toch niet zo donker als hij gedacht had. Dat kwam misschien wel door het lichten van het witte sneeuwdek, nu de maan nog niet op was... Ha, ha, de boer van de 'Beese' zou er wel van opkijken, dat hij door de donkere avond naar hem toe durfde komen, de berg af, waar geen boerenwoningen meer staan, tot aan de Geleenbeek... Dat gepraat ook over die verdoemde weerw... 
Opeens: een korte grom aan zijn linkeroor en twee klauwen graven zich ter hoogte van zijn borst in de duffelse jas. Een verschroeiende adem die naar solfer ruikt, jaagt langs zijn gezicht. Dus toch: de weerwolf... Het bloed trekt uit zijn aderen weg; hij wankelt. Maar plots schieten hem de woorden van de oude Sjêer 'Kröppel' te binnen: 'Wie verlost wil worden van de weerwolf, moet hem bloed doen laten, daar waar hij gedoopt is.' En zich herstellend, spant hij zijn spieren, alsof hij een meesterslag op het hoofd van Jut moet plaatsen. Dan slaat hij zijn machtige armen om de klauwen, die zwaar drukken op zijn borstkas, en zo de weerwolf in zijn greep houdend, rent hij uit alle macht terug, de berg op... Daar is hij al de eerste woning genaderd. Maar steeds feller rukt en klauwt de weerwolf. Tis voelt dat de klauwen van het ondier zijn rug openrijten, alsof de tanden van een eg er zich een weg door woelen. Ha, ginds ziet hij het lichtschijnsel over de weg van Sjaak 'ziene kaffee'. Auww... Een woeste houw in zijn zijde en van pijn moet hij de rechterpoot loslaten... Nog een pas of dertig, flitst het door zijn hoofd, en dan ben ik bij den Sjaak, bij de weerbare mannen. Met een laatste geweldige krachtsinspanning weet hij de wild heen en weer slaande poot weer te grijpen. De hete adem van het hijgende ondier verstikt hem haast, maar verbeten rent hij voort in de richting van de 'kaffee'... Met een zware bons loopt hij tegen de deur aan, die van de schok uit het slot springt. 'De weerwolf... ' is het enige wat hij uit kan brengen... Het eerst springt het rappe Pêerke toe, het flikkerende mes hoog in zijn hand. Met één houw wondt hij het monster dwars over de kop: een golf dik bloed kleurt de lange haren donkerrood... Opeens valt de ruige wolfsvacht met een zwaar geruis voor hun voeten op de grond, en... Wie staat daar met fonkelende ogen in hun midden?... De knecht van de 'Beese'. Maar drie snelle passen in de richting van de deuropening, en eer zij van hun ontsteltenis bekomen zijn, was hij verdwenen en met hem: de weerwolf van Sweykhuizen.
","content"
"1879","geo22872","place"
"1880","Sittard","place"
"1881","51.0006238","place"
"1882","5.8864788","place"
"1883","dansen","keyword"
"1884","kerk","keyword"
"1885","winter","keyword"
"1886","koster","keyword"
"1887","slot","keyword"
"1888","ontsteltenis","keyword"
"1889","drukken","keyword"
"1890","armen","keyword"
"1891","herfst","keyword"
"1892","oogst","keyword"
"1893","spieren","keyword"
"1894","glaasje","keyword"
"1895","schok","keyword"
"1896","vuurbol","keyword"
"1897","klauwen","keyword"
"1898","dorpje","keyword"
"1899","wolfshond","keyword"
"1900","borstkas","keyword"
"1901","wonderlijk","keyword"
"1902","bons","keyword"
"1903","gedoopt","keyword"
"1904","lichtschijnsel","keyword"
"1905","beemster","keyword"
"1906","beemden","keyword"
"1907","ondier","keyword"
"1908","flikkerend","keyword"
"1909","wolfsvacht","keyword"
"1910","nl.verhalenbank.126198","story"
"1911","[Weerwolf:] Dat heb ik wel is geheurd, dat zo'n ding iemand nazat.","content"
"1912","geo45611","place"
"1913","Zoelmond","place"
"1914","51.9428408","place"
"1915","5.309674500000028","place"
"1919","zitten","keyword"
"1920","nl.verhalenbank.22658","story"
"1921","297.
Mien grootvader die kwam van Diem. En dén diende vrogger as jong bi'j Florissen in Oai. Jao. Dat ging goed. En toe harre ze 't oaver wèèrwolve. Toe ha mien grootvader gezeid: ""Daor zin ik niks bang veur, veur wèèrwolve"". Op een zekeren aovend had dén boer gezeid: ""Grarus, gi'j mot petroalie hale"". Toe geet e petroalie hale ien een bierfles. En hi'j geet taor bi'j van Uum 't pad op. En wat taor lei? Daor lei een weerwolf nève dat pad op. Toe hatte gezeid: ""Gaoi now weg, of niet?"" En toe sloeg hi'j met te fles van zich af. En toe sloeg hi'j um op te kop. Mao 's marges, 's maars kump mien groffader 't bed uut, en de knech ook. Mao hi'j had de hele kop kepot. Toe hatte gezeid: ""Hoe kom ie daor dan aan?"" Toe hatte gezeid: ""Jao, zo en zo is mien oaverkomme. En zi'j hemme mien de kop kepot geslage"". Toe hatte gezeid: ""Mao daor zik ongelukkig aangekomme, aan dat grapje"". En toe was 't afgelope.
","content"
"1922","geo10884","place"
"1923","Zevenaar","place"
"1924","51.9294445","place"
"1925","6.076959","place"
"1929","kop","keyword"
"1930","afgelopen","keyword"
"1931","dienen","keyword"
"1932","ongelukkig","keyword"
"1933","petroleum","keyword"
"1934","grapje","keyword"
"1935","bierfles","keyword"
"1936","verlost(?)","keyword"
"1937","nl.verhalenbank.69409","story"
"1938","Weerwolven:
Een broer van mijn grootmoeder stierf op 92 jarige leeftijd, een kleine man, vertelde veel over geesten. Ik herinner me, dat hij vertelde, meermalen bij de St. Antoniuskapel in Beesel-Rijkel te zijn besprongen door de weerwolf. Dat beest beklemde zijn hals, woog zwaar, en was niet af te schudden. Men werd hem niet kwijt, of men moest er mee naar huis lopen, of een andere prooi voor hem tegenkomen. Dan sprong hij van zijn rug, en begon te lachen en te krijsen, dat hij hem zo mooi gedragen had.
","content"
"1939","geo36645","place"
"1940","6.054003599999987","place"
"1941","geo41339","place"
"1942","Beesel","place"
"1943","51.2559616","place"
"1944","6.019833299999959","place"
"1945","Nijssen, Gerardus Josephus Hubertus","person unknown_gender narrator"
"1948","kwijtraken","keyword"
"1949","krijsen","keyword"
"1950","beklemmen","keyword"
"1951","nl.verhalenbank.13338","story"
"1952","Spookdieren
't Zal 60 jaar geleden zijn toen een christelijke boerenzoon kwam vrijen met een nichtje van me te Burgh. De jongen kwam van Sir-Jansland. Ze kwamen bij ons op visite en toen vertelde de a.s neef, dat hij op bezoek was geweest bij zijn broer Koos op Dreischor. Hij was maar gaan lopen, want fietsen waren er nog niet zo druk. ""Op de terugweg, 's avonds, 't was al donker"", neefje zo vertelde hij, ""sprong er een hond op mijn rug. Ik probeerde het beest af te schudden, maar zonder succes. Wel een half uur heb ik met die hond op mijn rug gelopen, totdat hij eindelijk er af sprong."" Ik zei, dat ik er niemandal van geloofde, maar hij zei: ""dat kan nu wel, maar ik weet het zeker!""","content"
"1953","geo40662","place"
"1954","Burgh","place"
"1955","51.6900559","place"
"1956","3.73620700000004","place"
"1960","reis","keyword"
"1961","weigeren","keyword"
"1962","neef","keyword"
"1963","wegjagen","keyword"
"1964","aanstaande","keyword"
"1965","verloofde","keyword"
"1966","nl.verhalenbank.50237","story"
"1967","’n Werwolf is ’n gewone man, mar die ’n belofte het afgeleid on den duvel. En durrum krieg ie nou en dan ’n vel thuus gestuurd dör de schorsten. As tie dan in da vel kruup, het ie de gedoante van ’n wolf en mot ie op pad um aander minse te ploage en te peste. Hé’j springt ze dan opte nek. Zo was ’r ok ’s ’n keer iemand ien de Kommerdiek, die ’m opte nek had zitte. De man krijste en gieng d’r op, want hé’j kos de vrach hos nie drage. Mar gelukkig had ie ’n mes ien tes, wormee hé’j brood gesneje had. Hé’j zag dit te kriege en sneej ’r de wolf mee over de pote. Hé’j had dormee ’t vel van de wolf beschoadig. En toe viel ’t vel van ’m af en ston ie nakend vör de man. En die wis toe ok, wie de werwolf eigelijk was. Die vroeg toe on de man um ’t on niemand te vertelle. Mar de man zèj, dat ie da wel zol doen. En toe krege ze same ruzie. Mar de man was nie bang en zèj: “As werwolf heb ik ow overmand en as mins kan ik da veul gemakkelijker”. Ze gienge toe no huus. ’s Mèrs liep de “werwolf” no den dokter, umdat ’r ien zien polse gesneje was.","content"
"1968","geo35679","place"
"1972","dokter","keyword"
"1973","belofte","keyword"
"1974","ruzie","keyword"
"1975","naakt","keyword"
"1976","geheim","keyword"
"1977","pols","keyword"
"1978","gewoon","keyword"
"1979","overmeesteren","keyword"
"1980","pact","keyword"
"1981","doorvertellen","keyword"
"1982","onthullen","keyword"
"1983","overmannen","keyword"
"1984","nl.verhalenbank.49787","story"
"1985","Op een boerderij te Blaarthem woonde vroeger een knecht, die in de zomer alle paarden naar een weide bracht die dicht bij een eikeboom lag. De wei en de omgeving kende men dan ook als ‘het eiken boomke’.
Iedereen zag de knecht ’s avonds vertrekken, maar niemand zag hem ooit terugkomen.
De mensen uit de buurt vonden dat maar eigenaardig en enkelen onder hen besloten hem eens heimelijk te volgen, want ze wilden onderhand wel eens weten wat die zonderlinge knecht uitvoerde op zijn nachtelijke tochten.
Op een zekere avond zagen ze de knecht weer, zoals gewoonlijk, met de paarden naar de wei gaan. En de mannen, ieder met een dikke knuppel gewapend, volgden zijn spoor.
Toen het reeds tamelijk donker geworden was, zagen ze hem in een holle boomstam kruipen en er even later in de gedaante van een weerwolf weer uitkomen. Maar het bekwam hem deze keer slecht. Want de mannen, die het zagen, trokken er opaf en begonnen met hun knuppels zodanig op de weerwolf te slaan, dat deze jankend in de duisternis verdween. 
De huid van de weerwolf bleef achter, zijn eigen huid kon hij nog bijtijds redden. Van toen af was het met het weerwolf spelen gedaan.","content"
"1986","geo41462","place"
"1987","Eindhoven","place"
"1988","51.4243292","place"
"1989","5.4573793","place"
"1993","spelen","keyword"
"1994","uitvoeren","keyword"
"1995","redden","keyword"
"1996","tocht","keyword"
"1997","uitkomen","keyword"
"1998","vertrekken","keyword"
"1999","kruipen","keyword"
"2000","terugkomen","keyword"
"2001","eindigen","keyword"
"2002","holle","keyword"
"2003","boomstam","keyword"
"2004","spoor","keyword"
"2005","eikeboom","keyword"
"2006","achterblijven","keyword"
"2007","janken","keyword"
"2008","nachtelijk","keyword"
"2009","nl.verhalenbank.127817","story"
"2010","[Weerwolf:] Die mensen hadden een ruige huid om. 's Nachts om twaalf uur trokken ze een huid aan en dan liepen ze op vier poten. Ze deden de mensen niks, ze sjokten mee.","content"
"2011","geo47559","place"
"2012","G. v.d. Linden","person unknown_gender narrator"
"2015","aantrekken","keyword"
"2016","doen","keyword"
"2017","twaalf uur","keyword"
"2018","niks","keyword"
"2019","ruige huid","keyword"
"2020","omhebben","keyword"
"2021","vier poten","keyword"
"2022","meesjokken","keyword"
